Word_ID,Word,Reading,Meaning_EN,Concept_ID,Concept_Label,Concept_Members,Web_Rank,Web_Percentile,Dialogue_Count,Dialogue_Score,Dialogue_Evidence,Context_Families,Context_Dispersion,Register_Dispersion,Composite_Score,Composite_Rank,Composite_Percentile,Composite_JLPT
V08915,銅,どう,copper,form.39f55c5c034a,copper,どう|銅,8915,89.14,0,55.36,web_prior,Dinero y proyectos|Conocimiento y consultas|Ocio y vida diaria,71.57,60.04,60.6102,168,1.74,N5
V08916,ピアニスト,ピアニスト,pianist,lexeme.V08916,pianist,ピアニスト,8916,89.15,9,19.98,direct,,50.0,18.87,22.1705,7577,78.92,N2
V08917,着陸,ちゃくりく,landing,lexeme.V08917,landing,着陸,8917,89.16,505,54.02,direct,,50.0,31.04,39.3158,2097,21.83,N4
V08918,捏造,ねつぞう,fabrication,lexeme.V08918,fabrication,捏造,8918,89.17,52,34.45,direct,,50.0,24.78,29.5684,4711,49.06,N3
V08919,星野,ほしの,Hoshino,lexeme.V08919,Hoshino,星野,8919,89.18,3,12.03,direct,,50.0,14.64,17.9585,9499,98.94,N1
V08920,耐久,たいきゅう,endurance,lexeme.V08920,endurance,耐久,8920,89.19,20,26.42,direct,,50.0,21.7,25.4917,6191,64.48,N2
V08921,資材,しざい,material,lexeme.V08921,material,資材,8921,89.2,24,27.93,direct,,50.0,22.32,26.2643,5900,61.45,N2
V08922,講,こう,Lecture,lexeme.V08922,Lecture,講,8922,89.21,0,15.16,web_prior,,50.0,16.44,19.6351,8813,91.79,N1
V08923,無力,むりょく,powerlessness,lexeme.V08923,powerlessness,無力,8923,89.22,178,45.01,direct,,50.0,28.33,34.8523,3149,32.79,N3
V08924,教諭,きょうゆ,teacher,lexeme.V08924,teacher,教諭,8924,89.23,0,15.16,web_prior,,50.0,16.44,19.6351,8814,91.8,N1
V08925,みかん,みかん,mandarin orange,lexeme.V08925,mandarin orange,みかん,8925,89.24,0,15.16,web_prior,Dinero y proyectos,50.0,16.44,19.6351,8815,91.81,N1
V08926,小道具,こどうぐ,Props,lexeme.V08926,Props,小道具,8926,89.25,0,15.16,web_prior,,50.0,16.44,19.6351,8816,91.82,N1
V08927,ネクタイ,ネクタイ,tie,lexeme.V08927,tie,ネクタイ,8927,89.26,0,15.16,web_prior,,50.0,16.44,19.6351,8817,91.83,N1
V08928,お宅,おたく,Your house,lexeme.V08928,Your house,お宅,8928,89.27,0,15.16,web_prior,,50.0,16.44,19.6351,8818,91.84,N1
V08929,もち,もち,rice cake,form.136024f225d6,rice cake,餅|もち,8929,89.28,0,21.62,web_prior,,50.0,23.45,25.8736,6048,62.99,N2
V08930,強要,きょうよう,coercion,lexeme.V08930,coercion,強要,8930,89.29,106,40.54,direct,,50.0,26.89,32.6269,3796,39.53,N3
V08931,名人,めいじん,master,lexeme.V08931,master,名人,8931,89.3,47,33.59,direct,,50.0,24.47,29.1348,4863,50.65,N3
V08932,言説,げんせつ,remark,lexeme.V08932,remark,言説,8932,89.31,0,15.16,web_prior,,50.0,16.44,19.6351,8819,91.85,N1
V08933,大工,だいく,carpenter,lexeme.V08933,carpenter,大工,8933,89.32,53,34.61,direct,,50.0,24.83,29.6428,4688,48.82,N3
V08934,差し上げる,さしあげる,give,lexeme.V08934,give,差し上げる,8934,89.33,0,15.14,web_prior,,50.0,16.42,19.6202,8822,91.89,N1
V08935,いっそ,いっそ,Or better yet,lexeme.V08935,Or better yet,いっそ,8935,89.34,0,15.14,web_prior,,50.0,16.42,19.6202,8823,91.9,N1
V08936,ナノ,ナノ,Nano,lexeme.V08936,Nano,ナノ,8936,89.35,0,15.14,web_prior,,50.0,16.42,19.6202,8824,91.91,N1
V08937,はん,はん,Han,lexeme.V08937,Han,はん,8937,89.36,0,15.14,web_prior,,50.0,16.42,19.6202,8825,91.92,N1
V08938,内訳,うちわけ,itemization,lexeme.V08938,itemization,内訳,8938,89.37,4,13.96,direct,,50.0,15.77,18.9933,9174,95.55,N1
V08939,室長,しつちょう,section chief,lexeme.V08939,section chief,室長,8939,89.38,0,15.14,web_prior,,50.0,16.42,19.6202,8826,91.93,N1
V08940,わん,わん,Woof,lexeme.V08940,Woof,わん,8940,89.39,0,15.14,web_prior,,50.0,16.42,19.6202,8827,91.94,N1
V08941,アトピー,アトピー,Atopic dermatitis,lexeme.V08941,Atopic dermatitis,アトピー,8941,89.4,4,13.96,direct,,50.0,15.77,18.9933,9175,95.56,N1
V08942,浜松,はままつ,Hamamatsu,lexeme.V08942,Hamamatsu,浜松,8942,89.41,0,15.12,web_prior,,50.0,16.41,19.6053,8829,91.96,N1
V08943,投じる,とうじる,cast,lexeme.V08943,cast,投じる,8943,89.42,0,15.12,web_prior,,50.0,16.41,19.6053,8830,91.97,N1
V08944,吉川,よしかわ,Yoshikawa,lexeme.V08944,Yoshikawa,吉川,8944,89.43,0,15.12,web_prior,,50.0,16.41,19.6053,8831,91.98,N1
V08945,救出,きゅうしゅつ,rescue,lexeme.V08945,rescue,救出,8945,89.44,0,15.12,web_prior,,50.0,16.41,19.6053,8832,91.99,N1
V08946,財務省,ざいむしょう,Ministry of Finance,lexeme.V08946,Ministry of Finance,財務省,8946,89.45,0,15.12,web_prior,,50.0,16.41,19.6053,8833,92.0,N1
V08947,着替える,きがえる,Change clothes,lexeme.V08947,Change clothes,着替える,8947,89.46,0,15.12,web_prior,,50.0,16.41,19.6053,8834,92.01,N1
V08948,お正月,おしょうがつ,New Year's,lexeme.V08948,New Year's,お正月,8948,89.47,0,15.12,web_prior,Conocimiento y consultas,50.0,16.41,19.6053,8835,92.02,N1
V08949,超越,ちょうえつ,transcendence,lexeme.V08949,transcendence,超越,8949,89.48,50,34.11,direct,,50.0,24.64,29.3855,4775,49.73,N3
V08950,亡命,ぼうめい,flight from one's country,lexeme.V08950,flight from one's country,亡命,8950,89.49,128,42.17,direct,,50.0,27.39,33.4218,3546,36.93,N3
V08951,足跡,あしあと,footprints,lexeme.V08951,footprints,足跡,8951,89.5,213,46.56,direct,,50.0,28.78,35.6068,2960,30.82,N3
V08952,優良,ゆうりょう,superior,lexeme.V08952,superior,優良,8952,89.51,18,25.55,direct,,50.0,21.32,25.0328,6376,66.41,N2
V08953,ウォール,ウォール,Wall,lexeme.V08953,Wall,ウォール,8953,89.52,0,15.12,web_prior,,50.0,16.41,19.6053,8836,92.03,N1
V08954,預言,よげん,prediction,form.751c06dc7be1,prediction,予言|預言,8954,89.53,340,50.6,direct,,50.0,36.51,41.152,1748,18.2,N4
V08955,マレー,マレー,Murray,lexeme.V08955,Murray,マレー,8955,89.54,0,15.12,web_prior,,50.0,16.41,19.6053,8837,92.04,N1
V08956,言い分,いいぶん,argument,lexeme.V08956,argument,言い分,8956,89.55,95,39.6,direct,,50.0,26.55,32.1413,3933,40.96,N3
V08957,薔薇,ばら,rose,form.f34a36c89ea5,rose,薔薇|ばら,8957,89.56,0,19.85,web_prior,,50.0,21.54,24.1724,6707,69.85,N2
V08958,名付ける,なづける,Name,form.d3329a82a002,Name,名付ける|名づける,8958,89.57,0,19.86,web_prior,,50.0,21.55,24.1811,6703,69.81,N2
V08959,昆虫,こんちゅう,insect,lexeme.V08959,insect,昆虫,8959,89.58,0,15.11,web_prior,,50.0,16.39,19.5903,8839,92.06,N1
V08960,作動,さどう,operation,lexeme.V08960,operation,作動,8960,89.59,287,49.13,direct,,50.0,29.55,36.8765,2631,27.4,N4
V08961,映し出す,うつしだす,project,lexeme.V08961,project,映し出す,8961,89.6,0,15.11,web_prior,,50.0,16.39,19.5903,8840,92.07,N1
V08962,水素,すいそ,hydrogen,lexeme.V08962,hydrogen,水素,8962,89.61,71,37.11,direct,,50.0,25.68,30.8831,4299,44.77,N3
V08963,わぁ,わぁ,Wow,lexeme.V08963,Wow,わぁ,8963,89.62,0,15.11,web_prior,,50.0,16.39,19.5903,8841,92.08,N1
V08964,婚約,こんやく,engagement,lexeme.V08964,engagement,婚約,8964,89.63,445,52.93,direct,,50.0,30.67,38.7521,2208,22.99,N4
V08965,まじ,まじ,Seriously,lexeme.V08965,Seriously,まじ,8965,89.64,0,15.11,web_prior,,50.0,16.39,19.5903,8842,92.09,N1
V08966,コップ,コップ,cup,lexeme.V08966,cup,コップ,8966,89.65,0,15.11,web_prior,Conocimiento y consultas,50.0,16.39,19.5903,8843,92.1,N1
V08967,岡崎,おかざき,Okazaki,lexeme.V08967,Okazaki,岡崎,8967,89.66,0,15.11,web_prior,,50.0,16.39,19.5903,8844,92.11,N1
V08968,撒く,まく,Spread,lexeme.V08968,Spread,撒く,8968,89.67,0,15.11,web_prior,,50.0,16.39,19.5903,8845,92.12,N1
V08969,フセイン,フセイン,Hussein,lexeme.V08969,Hussein,フセイン,8969,89.68,0,15.11,web_prior,,50.0,16.39,19.5903,8846,92.14,N1
V08970,活気,かっき,energy,lexeme.V08970,energy,活気,8970,89.69,25,28.27,direct,,50.0,22.42,26.4163,5849,60.92,N2
V08971,製薬,せいやく,medicine manufacture,lexeme.V08971,medicine manufacture,製薬,8971,89.7,68,36.74,direct,,50.0,25.55,30.6978,4351,45.31,N3
V08972,思い出せる,おもいだせる,I can remember,lexeme.V08972,I can remember,思い出せる,8972,89.71,0,15.11,web_prior,,50.0,16.39,19.5903,8847,92.15,N1
V08973,ループ,ループ,loop,lexeme.V08973,loop,ループ,8973,89.72,0,15.09,web_prior,,50.0,16.37,19.5753,8848,92.16,N1
V08974,接種,せっしゅ,inoculation,lexeme.V08974,inoculation,接種,8974,89.73,53,34.61,direct,,50.0,24.79,29.6207,4698,48.93,N3
V08975,仕上がる,しあがる,Finished,lexeme.V08975,Finished,仕上がる,8975,89.74,0,15.09,web_prior,,50.0,16.37,19.5753,8849,92.17,N1
V08976,エール,エール,Ale,lexeme.V08976,Ale,エール,8976,89.75,0,15.09,web_prior,,50.0,16.37,19.5753,8850,92.18,N1
V08977,オウム,オウム,Parrot,lexeme.V08977,Parrot,オウム,8977,89.76,0,15.09,web_prior,,50.0,16.37,19.5753,8851,92.19,N1
V08978,カルト,カルト,cult,lexeme.V08978,cult,カルト,8978,89.77,0,15.09,web_prior,,50.0,16.37,19.5753,8852,92.2,N1
V08979,込,こみ,Included,form.0ac1f840b4af,included,込み|込,8979,89.78,0,21.18,web_prior,Ocio y vida diaria|Conocimiento y consultas,47.68,22.97,25.2199,6292,65.53,N2
V08980,伝道,でんどう,proselytizing,lexeme.V08980,proselytizing,伝道,8980,89.79,43,32.83,direct,,50.0,24.13,28.717,5000,52.07,N3
V08981,延ばす,のばす,extend,lexeme.V08981,extend,延ばす,8981,89.8,0,15.08,web_prior,,50.0,16.35,19.5604,8853,92.21,N1
V08982,悲鳴,ひめい,shriek,lexeme.V08982,shriek,悲鳴,8982,89.81,0,15.08,web_prior,,50.0,16.35,19.5604,8854,92.22,N1
V08983,乾杯,かんぱい,toast,lexeme.V08983,toast,乾杯,8983,89.82,0,15.08,web_prior,,50.0,16.35,19.5604,8855,92.23,N1
V08984,不適切,ふてきせつ,Inappropriate,lexeme.V08984,Inappropriate,不適切,8984,89.83,0,15.08,web_prior,,50.0,16.35,19.5604,8856,92.24,N1
V08985,総研,そうけん,general research,lexeme.V08985,general research,総研,8985,89.84,0,15.08,web_prior,,50.0,16.35,19.5604,8857,92.25,N1
V08986,味付け,あじつけ,Seasoning,lexeme.V08986,Seasoning,味付け,8986,89.85,18,25.55,direct,,50.0,21.29,25.0115,6384,66.49,N2
V08987,口コミ,くちこみ,Reviews,lexeme.V08987,Reviews,口コミ,8987,89.86,7,18.04,direct,,50.0,17.89,21.1244,8090,84.26,N2
V08988,ぐっと,ぐっと,much,lexeme.V08988,much,ぐっと,8988,89.87,0,15.08,web_prior,,50.0,16.35,19.5604,8858,92.26,N1
V08989,フレンチ,フレンチ,French,lexeme.V08989,French,フレンチ,8989,89.88,0,15.08,web_prior,,50.0,16.35,19.5604,8859,92.27,N1
V08990,宜しく,よろしく,Best regards,lexeme.V08990,Best regards,宜しく,8990,89.89,0,15.08,web_prior,,50.0,16.35,19.5604,8860,92.28,N1
V08991,アラビア,アラビア,Arabia,lexeme.V08991,Arabia,アラビア,8991,89.9,43,32.83,direct,,50.0,24.13,28.717,5001,52.08,N3
V08992,さく,さく,fence,lexeme.V08992,fence,さく,8992,89.91,0,15.08,web_prior,Trabajo y carrera|Conocimiento y consultas|Dinero y proyectos,75.22,16.35,22.0825,7614,79.3,N2
V08993,商社,しょうしゃ,trading company,lexeme.V08993,trading company,商社,8993,89.92,10,20.81,direct,,50.0,19.21,22.5659,7420,77.28,N2
V08994,本題,ほんだい,main question,lexeme.V08994,main question,本題,8994,89.93,103,40.3,direct,,50.0,26.74,32.466,3847,40.06,N3
V08995,暴動,ぼうどう,insurrection,lexeme.V08995,insurrection,暴動,8995,89.94,147,43.36,direct,,50.0,27.72,33.9855,3378,35.18,N3
V08996,わっ,わっ,Wow,lexeme.V08996,Wow,わっ,8996,89.95,0,15.06,web_prior,Trabajo y carrera|Conocimiento y consultas|Ocio y vida diaria,77.78,16.34,22.3236,7518,78.3,N2
V08997,艇,てい,boat,lexeme.V08997,boat,艇,8997,89.96,0,15.06,web_prior,,50.0,16.34,19.5453,8861,92.29,N1
V08998,短,たん,short,lexeme.V08998,short,短,8998,89.97,0,15.06,web_prior,Conocimiento y consultas|Trabajo y carrera,47.68,16.34,19.3138,8989,93.62,N1
V08999,赴任,ふにん,moving to a different location to start a new job,lexeme.V08999,moving to a different location to start a new job,赴任,8999,89.98,39,32.01,direct,,50.0,23.82,28.2917,5140,53.53,N3
V09000,ティッシュ,ティッシュ,tissue,lexeme.V09000,tissue,ティッシュ,9000,89.99,0,15.06,web_prior,,50.0,16.34,19.5453,8862,92.3,N1
V09001,地価,ちか,the price of land,lexeme.V09001,the price of land,地価,9001,90.0,5,15.55,direct,,50.0,16.6,19.8018,8739,91.02,N1
V09002,ダイナミック,ダイナミック,dynamic,lexeme.V09002,dynamic,ダイナミック,9002,90.01,0,15.06,web_prior,,50.0,16.34,19.5453,8863,92.31,N1
V09003,損傷,そんしょう,damage,lexeme.V09003,damage,損傷,9003,90.02,0,15.06,web_prior,,50.0,16.34,19.5453,8864,92.32,N1
V09004,ゲイツ,ゲイツ,Gates,lexeme.V09004,Gates,ゲイツ,9004,90.03,0,15.06,web_prior,,50.0,16.34,19.5453,8865,92.33,N1
V09005,カラス,カラス,Crow,lexeme.V09005,Crow,カラス,9005,90.04,0,15.06,web_prior,,50.0,16.34,19.5453,8866,92.34,N1
V09006,おばあさん,おばあさん,Granny,lexeme.V09006,Granny,おばあさん,9006,90.05,0,15.06,web_prior,,50.0,16.34,19.5453,8867,92.35,N1
V09007,つと,つと,Tsuto,lexeme.V09007,Tsuto,つと,9007,90.06,0,15.05,web_prior,,50.0,16.32,19.5303,8868,92.36,N1
V09008,選抜,せんばつ,selection,lexeme.V09008,selection,選抜,9008,90.07,20,26.42,direct,,50.0,21.62,25.4417,6210,64.68,N2
V09009,大橋,おおはし,Ohashi,lexeme.V09009,Ohashi,大橋,9009,90.08,0,15.05,web_prior,,50.0,16.32,19.5303,8869,92.38,N1
V09010,空白,くうはく,blank space,lexeme.V09010,blank space,空白,9010,90.09,45,33.22,direct,,50.0,24.25,28.897,4940,51.45,N3
V09011,片山,かたやま,Katayama,lexeme.V09011,Katayama,片山,9011,90.1,1,6.01,direct,,50.0,10.32,14.5649,9583,99.81,N1
V09012,ピッタリ,ピッタリ,Perfect fit,lexeme.V09012,Perfect fit,ピッタリ,9012,90.11,0,15.05,web_prior,,50.0,16.32,19.5303,8870,92.39,N1
V09013,キムチ,キムチ,Kimchi,lexeme.V09013,Kimchi,キムチ,9013,90.12,0,15.05,web_prior,,50.0,16.32,19.5303,8871,92.4,N1
V09014,脱却,だっきゃく,ridding oneself,lexeme.V09014,ridding oneself,脱却,9014,90.13,0,15.05,web_prior,,50.0,16.32,19.5303,8872,92.41,N1
V09015,余儀ない,よぎない,unavoidable,lexeme.V09015,unavoidable,余儀ない,9015,90.14,0,15.05,web_prior,,50.0,16.32,19.5303,8873,92.42,N1
V09016,カギ,カギ,Key,lexeme.V09016,Key,カギ,9016,90.15,0,15.05,web_prior,,50.0,16.32,19.5303,8874,92.43,N1
V09017,オリーブ,オリーブ,olive,lexeme.V09017,olive,オリーブ,9017,90.16,0,15.05,web_prior,,50.0,16.32,19.5303,8875,92.44,N1
V09018,部数,ぶすう,no. of copies,lexeme.V09018,no. of copies,部数,9018,90.17,11,21.56,direct,,50.0,19.54,22.9435,7242,75.43,N2
V09019,多摩,たま,Tama,form.fc7a48431b58,Tama,たま|多摩,9019,90.18,24,27.93,direct,Trabajo y carrera|Dinero y proyectos,50.0,30.95,32.503,3839,39.98,N3
V09020,ムダ,ムダ,waste,lexeme.V09020,waste,ムダ,9020,90.19,0,15.05,web_prior,,50.0,16.32,19.5303,8876,92.45,N1
V09021,薬局,やっきょく,pharmacy,lexeme.V09021,pharmacy,薬局,9021,90.2,99,39.96,direct,,50.0,26.6,32.2808,3894,40.55,N3
V09022,早稲田,わせだ,Waseda,lexeme.V09022,Waseda,早稲田,9022,90.21,2,9.53,direct,,50.0,12.98,16.5423,9530,99.26,N1
V09023,救急車,きゅうきゅうしゃ,ambulance,lexeme.V09023,ambulance,救急車,9023,90.22,0,15.03,web_prior,,50.0,16.3,19.5152,8877,92.46,N1
V09024,ちょい,ちょい,A little,lexeme.V09024,A little,ちょい,9024,90.23,0,15.03,web_prior,,50.0,16.3,19.5152,8878,92.47,N1
V09025,理系,りけい,science,lexeme.V09025,science,理系,9025,90.24,8,19.06,direct,,50.0,18.36,21.6384,7836,81.61,N2
V09026,離れ,はなれ,Annex,lexeme.V09026,Annex,離れ,9026,90.25,3383,70.51,direct,Ocio y vida diaria,50.0,35.31,47.3328,914,9.51,N5
V09027,枕,まくら,pillow,lexeme.V09027,pillow,枕,9027,90.26,0,15.03,web_prior,,50.0,16.3,19.5152,8879,92.48,N1
V09028,攻め,せめ,Attack,lexeme.V09028,Attack,攻め,9028,90.27,0,15.03,web_prior,,50.0,16.3,19.5152,8880,92.49,N1
V09029,マクドナルド,マクドナルド,McDonald's,lexeme.V09029,McDonald's,マクドナルド,9029,90.28,0,15.03,web_prior,,50.0,16.3,19.5152,8881,92.5,N1
V09030,リッチ,リッチ,rich,lexeme.V09030,rich,リッチ,9030,90.29,0,15.03,web_prior,,50.0,16.3,19.5152,8882,92.51,N1
V09031,無言,むごん,silence,lexeme.V09031,silence,無言,9031,90.3,38,31.79,direct,,50.0,23.71,28.1659,5180,53.95,N3
V09032,蝶,ちょう,butterfly,lexeme.V09032,butterfly,蝶,9032,90.31,0,15.02,web_prior,,50.0,16.29,19.5001,8886,92.55,N1
V09033,いまさら,いまさら,Too late now,lexeme.V09033,Too late now,いまさら,9033,90.32,0,15.02,web_prior,,50.0,16.29,19.5001,8887,92.56,N1
V09034,試練,しれん,test,lexeme.V09034,test,試練,9034,90.33,0,15.02,web_prior,,50.0,16.29,19.5001,8888,92.57,N1
V09035,歌声,うたごえ,singing voice,lexeme.V09035,singing voice,歌声,9035,90.34,64,36.22,direct,,50.0,25.3,30.3927,4451,46.35,N3
V09036,ためらう,ためらう,hesitate,lexeme.V09036,hesitate,ためらう,9036,90.35,0,15.02,web_prior,,50.0,16.29,19.5001,8889,92.58,N1
V09037,初級,しょきゅう,elementary level,lexeme.V09037,elementary level,初級,9037,90.36,3,12.03,direct,,50.0,14.58,17.899,9501,98.96,N1
V09038,免れる,まぬかれる,be spared,lexeme.V09038,be spared,免れる,9038,90.37,0,15.02,web_prior,,50.0,16.29,19.5001,8890,92.59,N1
V09039,ざる,ざる,strainer,lexeme.V09039,strainer,ざる,9039,90.38,0,15.02,web_prior,,50.0,16.29,19.5001,8891,92.6,N1
V09040,失望,しつぼう,disappointment,lexeme.V09040,disappointment,失望,9040,90.39,0,15.02,web_prior,,50.0,16.29,19.5001,8892,92.61,N1
V09041,生き生き,いきいき,Lively,lexeme.V09041,Lively,生き生き,9041,90.4,36,31.33,direct,,50.0,23.53,27.9273,5270,54.89,N3
V09042,院長,いんちょう,director,lexeme.V09042,director,院長,9042,90.41,142,43.06,direct,,50.0,27.58,33.814,3424,35.66,N3
V09043,直行,ちょっこう,through,lexeme.V09043,through,直行,9043,90.42,61,35.81,direct,,50.0,25.15,30.1867,4514,47.01,N3
V09044,寛,ひろし,Hiroshi,form.4c440e88cff4,Hiroshi,博|弘|浩|宏|寛,9044,90.43,8,19.06,direct,,50.0,26.54,28.6464,5040,52.49,N3
V09045,見舞い,みまい,Get-well wishes,lexeme.V09045,Get-well wishes,見舞い,9045,90.44,0,15.02,web_prior,,50.0,16.29,19.5001,8893,92.62,N1
V09046,多用,たよう,busyness,lexeme.V09046,busyness,多用,9046,90.45,2,9.53,direct,,50.0,12.98,16.5358,9531,99.27,N1
V09047,却下,きゃっか,rejection,lexeme.V09047,rejection,却下,9047,90.46,116,41.32,direct,,50.0,27.02,32.946,3714,38.68,N3
V09048,洞窟,どうくつ,cave,lexeme.V09048,cave,洞窟,9048,90.47,0,15.02,web_prior,,50.0,16.29,19.5001,8894,92.64,N1
V09049,それどころか,それどころか,on the contrary,lexeme.V09049,on the contrary,それどころか,9049,90.48,0,15.02,web_prior,,50.0,16.29,19.5001,8895,92.65,N1
V09050,アナリスト,アナリスト,analyst,lexeme.V09050,analyst,アナリスト,9050,90.49,60,35.67,direct,,50.0,25.1,30.1157,4531,47.19,N3
V09051,細か,こまか,fine,lexeme.V09051,fine,細か,9051,90.5,0,15.02,web_prior,,50.0,16.29,19.5001,8896,92.66,N1
V09052,ネーミング,ネーミング,naming,lexeme.V09052,naming,ネーミング,9052,90.51,0,15.02,web_prior,,50.0,16.29,19.5001,8897,92.67,N1
V09053,零細,れいさい,insignificant,lexeme.V09053,insignificant,零細,9053,90.52,0,15.0,web_prior,,50.0,16.27,19.485,8898,92.68,N1
V09054,好く,よく,Like,lexeme.V09054,Like,好く,9054,90.53,0,15.0,web_prior,,50.0,16.27,19.485,8899,92.69,N1
V09055,ハーフ,ハーフ,half,lexeme.V09055,half,ハーフ,9055,90.54,0,15.0,web_prior,,50.0,16.27,19.485,8900,92.7,N1
V09056,みつける,みつける,Find,form.f7527dfd4867,find,見つける|みつける,9056,90.55,0,38.11,web_prior,,50.0,41.34,41.8017,1637,17.04,N4
V09057,走り回る,はしりまわる,run around,lexeme.V09057,run around,走り回る,9057,90.56,0,15.0,web_prior,,50.0,16.27,19.485,8901,92.71,N1
V09058,張り,はり,tension,lexeme.V09058,tension,張り,9058,90.57,37,31.56,direct,,50.0,23.6,28.0371,5227,54.44,N3
V09059,類型,るいけい,type,lexeme.V09059,type,類型,9059,90.58,2,9.53,direct,,50.0,12.97,16.5292,9532,99.28,N1
V09060,抜け出す,ぬけだす,Get out,lexeme.V09060,Get out,抜け出す,9060,90.59,0,15.0,web_prior,,50.0,16.27,19.485,8902,92.72,N1
V09061,昼休み,ひるやすみ,lunch break,lexeme.V09061,lunch break,昼休み,9061,90.6,33,30.6,direct,Conocimiento y consultas,50.0,23.22,27.5409,5411,56.35,N3
V09062,消耗,しょうもう,exhaustion,lexeme.V09062,exhaustion,消耗,9062,90.61,82,38.34,direct,,50.0,26.0,31.4415,4141,43.12,N3
V09063,撤廃,てっぱい,annulment,lexeme.V09063,annulment,撤廃,9063,90.62,0,14.98,web_prior,,50.0,16.25,19.4698,8903,92.73,N1
V09064,即す,そくす,Immediately,lexeme.V09064,Immediately,即す,9064,90.63,0,14.98,web_prior,,50.0,16.25,19.4698,8904,92.74,N1
V09065,仰る,おっしゃる,say,form.c732a4dd409c,Say,おっしゃる|仰る,9065,90.64,0,36.48,web_prior,Trabajo y carrera,50.0,39.57,40.2248,1918,19.97,N4
V09066,畜産,ちくさん,animal husbandry,lexeme.V09066,animal husbandry,畜産,9066,90.65,2,9.53,direct,,50.0,12.96,16.5227,9533,99.29,N1
V09067,利権,りけん,interest,lexeme.V09067,interest,利権,9067,90.66,12,22.25,direct,,50.0,19.81,23.2745,7112,74.07,N2
V09068,スルー,スルー,Through,lexeme.V09068,Through,スルー,9068,90.67,0,14.98,web_prior,,50.0,16.25,19.4698,8905,92.75,N1
V09069,啓蒙,けいもう,enlightenment,lexeme.V09069,enlightenment,啓蒙,9069,90.68,0,14.98,web_prior,,50.0,16.25,19.4698,8906,92.76,N1
V09070,曜日,ようび,day of the week,lexeme.V09070,day of the week,曜日,9070,90.69,10,20.81,direct,Conocimiento y consultas,50.0,19.15,22.5239,7439,77.48,N2
V09071,弾力,だんりょく,elasticity,lexeme.V09071,elasticity,弾力,9071,90.7,4,13.96,direct,,50.0,15.69,18.9262,9219,96.02,N1
